timestamp,model,power,phase,response_type,input_tokens,output_tokens,cost_usd
2026-05-09T01:12:43.177281,x-ai/grok-4.1-fast,TURKEY,S1901M,initialization,3841,1121,0.00130665
2026-05-09T01:13:11.443967,qwen/qwen3.6-plus,TURKEY,S1901M,initialization,2701,2280,0.005323825
2026-05-09T01:13:23.681426,deepseek/deepseek-v4-pro,TURKEY,S1901M,initialization,3522,3076,0.01683276
2026-05-09T01:13:37.112791,qwen/qwen3.5-27b,TURKEY,S1901M,initialization,2676,5936,0.0150492
2026-05-09T01:13:41.057889,anthropic/claude-opus-4.6,TURKEY,S1901M,initialization,3303,3479,0.10349
2026-05-09T01:13:53.155460,google/gemma-4-31b-it,TURKEY,S1901M,initialization,2561,2117,0.00113739
2026-05-09T01:14:04.318033,openai/gpt-5.4,TURKEY,S1901M,initialization,2987,4703,0.0780125
2026-05-09T01:14:40.526127,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation,4992,1637,0.00179485
2026-05-09T01:14:44.928470,anthropic/claude-opus-4.6,TURKEY,S1901M,negotiation,4708,2050,0.07479
2026-05-09T01:14:45.940295,openai/gpt-5.4,TURKEY,S1901M,negotiation,4238,2003,0.04064
2026-05-09T01:14:50.280470,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation,3802,3765,0.00915894
2026-05-09T01:14:52.559771,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation,4036,2590,0.0063622
2026-05-09T01:15:13.455988,deepseek/deepseek-v4-pro,TURKEY,S1901M,negotiation,4590,2114,0.015965444
2026-05-09T01:17:02.232345,google/gemma-4-31b-it,TURKEY,S1901M,negotiation,3654,1421,0.00107996
2026-05-09T01:17:28.351253,openai/gpt-5.4,TURKEY,S1901M,negotiation,5221,1336,0.0330925
2026-05-09T01:17:45.934069,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation,4573,5260,0.0139959
2026-05-09T01:17:47.270620,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation,5009,2364,0.006237725
2026-05-09T01:18:21.332831,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation,5744,3771,0.00301225
2026-05-09T01:18:31.826997,anthropic/claude-opus-4.6,TURKEY,S1901M,negotiation,6169,4177,0.13527
2026-05-09T01:18:41.434041,deepseek/deepseek-v4-pro,TURKEY,S1901M,negotiation,5419,7606,0.0448463
2026-05-09T01:19:53.034404,google/gemma-4-31b-it,TURKEY,S1901M,negotiation,5050,1566,0.00125158
2026-05-09T01:20:15.349858,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation_diary_raw,5197,1974,0.00200435
2026-05-09T01:20:40.588794,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation_diary_raw,4425,2565,0.006439875
2026-05-09T01:20:41.161765,openai/gpt-5.4,TURKEY,S1901M,negotiation_diary_raw,4947,2578,0.0510375
2026-05-09T01:20:53.019883,anthropic/claude-opus-4.6,TURKEY,S1901M,negotiation_diary_raw,5941,3022,0.105255
2026-05-09T01:21:00.938183,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation_diary_raw,3894,5005,0.01186218
2026-05-09T01:21:07.100246,deepseek/deepseek-v4-pro,TURKEY,S1901M,negotiation_diary_raw,4692,2341,0.017003596
2026-05-09T01:25:48.775596,google/gemma-4-31b-it,TURKEY,S1901M,negotiation_diary_raw,4185,1462,0.0011707
2026-05-09T01:25:59.741520,x-ai/grok-4.1-fast,TURKEY,S1901M,order,8610,768,0.00208395
2026-05-09T01:26:05.374633,qwen/qwen3.6-plus,TURKEY,S1901M,order,6595,836,0.003773575
2026-05-09T01:26:09.200630,anthropic/claude-opus-4.6,TURKEY,S1901M,order,8131,1024,0.066255
2026-05-09T01:26:18.245799,deepseek/deepseek-v4-pro,TURKEY,S1901M,order,7912,875,0.01681188
2026-05-09T01:26:29.755219,openai/gpt-5.4,TURKEY,S1901M,order,7341,1991,0.0482175
2026-05-09T01:27:33.228494,qwen/qwen3.5-27b,TURKEY,S1901M,order,6141,16000,0.0402423
2026-05-09T01:27:46.646563,google/gemma-4-31b-it,TURKEY,S1901M,order,5858,4210,0.00250412
2026-05-09T01:27:57.697633,openai/gpt-5.4,TURKEY,S1901M,phase_result_diary,3867,549,0.0179025
2026-05-09T01:27:58.257952,x-ai/grok-4.1-fast,TURKEY,S1901M,phase_result_diary,4526,640,0.00120315
2026-05-09T01:28:15.072378,qwen/qwen3.5-27b,TURKEY,S1901M,phase_result_diary,3241,2228,0.004107675
2026-05-09T01:28:18.341428,deepseek/deepseek-v4-pro,TURKEY,S1901M,phase_result_diary,4154,1747,0.0164102
2026-05-09T01:28:20.511370,anthropic/claude-opus-4.6,TURKEY,S1901M,phase_result_diary,4386,1542,0.06048
2026-05-09T01:28:23.102588,qwen/qwen3.6-plus,TURKEY,S1901M,phase_result_diary,3416,1952,0.0049166
2026-05-09T01:29:06.788011,google/gemma-4-31b-it,TURKEY,S1901M,phase_result_diary,3066,685,0.00070324
2026-05-09T01:29:40.455717,qwen/qwen3.5-27b,TURKEY,F1901M,negotiation,4835,4170,0.0114585
2026-05-09T01:29:49.369078,x-ai/grok-4.1-fast,TURKEY,F1901M,negotiation,5919,2814,0.00256875
2026-05-09T01:29:51.267621,qwen/qwen3.6-plus,TURKEY,F1901M,negotiation,5120,2382,0.0063089
2026-05-09T01:29:54.750118,openai/gpt-5.4,TURKEY,F1901M,negotiation,5435,2167,0.0460925
2026-05-09T01:30:24.495233,anthropic/claude-opus-4.6,TURKEY,F1901M,negotiation,6364,3422,0.11737
2026-05-09T01:30:26.612427,deepseek/deepseek-v4-pro,TURKEY,F1901M,negotiation,5423,2532,0.018993262
2026-05-09T01:30:36.285155,google/gemma-4-31b-it,TURKEY,F1901M,negotiation,4794,1369,0.00114344
2026-05-09T01:31:09.183056,x-ai/grok-4.1-fast,TURKEY,F1901M,negotiation,6676,1780,0.00220315
2026-05-09T01:31:15.708212,anthropic/claude-opus-4.6,TURKEY,F1901M,negotiation,8015,1660,0.081575
2026-05-09T01:31:21.312994,qwen/qwen3.6-plus,TURKEY,F1901M,negotiation,5613,2411,0.006525675
2026-05-09T01:31:28.648911,openai/gpt-5.4,TURKEY,F1901M,negotiation,6448,2708,0.05674
2026-05-09T01:31:56.215841,deepseek/deepseek-v4-pro,TURKEY,F1901M,negotiation,5937,2443,0.015065616
2026-05-09T01:32:57.534066,google/gemma-4-31b-it,TURKEY,F1901M,negotiation,5982,1708,0.0014267
2026-05-09T01:33:18.231101,qwen/qwen3.5-27b,TURKEY,F1901M,negotiation,5471,26438,0.0650925
2026-05-09T01:33:44.366279,x-ai/grok-4.1-fast,TURKEY,F1901M,negotiation_diary_raw,6040,2005,0.00218845
2026-05-09T01:34:02.547116,openai/gpt-5.4,TURKEY,F1901M,negotiation_diary_raw,5913,2631,0.0542475
2026-05-09T01:34:06.427650,qwen/qwen3.6-plus,TURKEY,F1901M,negotiation_diary_raw,4526,2588,0.00651755
2026-05-09T01:34:16.670985,deepseek/deepseek-v4-pro,TURKEY,F1901M,negotiation_diary_raw,5102,1792,0.0147662
2026-05-09T01:34:28.067765,qwen/qwen3.5-27b,TURKEY,F1901M,negotiation_diary_raw,4242,6116,0.0143559
2026-05-09T01:34:39.436265,google/gemma-4-31b-it,TURKEY,F1901M,negotiation_diary_raw,4803,1517,0.00120085
2026-05-09T01:35:17.386170,anthropic/claude-opus-4.6,TURKEY,F1901M,negotiation_diary_raw,7730,5999,0.188625
2026-05-09T01:35:48.081617,deepseek/deepseek-v4-pro,TURKEY,F1901M,order,7816,843,0.01653348
2026-05-09T01:35:57.309768,x-ai/grok-4.1-fast,TURKEY,F1901M,order,8527,3043,0.00320485
