timestamp,model,power,phase,response_type,input_tokens,output_tokens,cost_usd
2026-05-05T14:45:20.308493,google/gemini-2.5-flash-lite,TURKEY,S1901M,initialization,821,1241,0.0005785
2026-05-05T14:45:22.221244,openai/gpt-oss-120b,TURKEY,S1901M,initialization,888,351,0.00026079
2026-05-05T14:45:24.111423,x-ai/grok-4.1-fast,TURKEY,S1901M,initialization,930,671,0.00049945
2026-05-05T14:45:32.600987,anthropic/claude-opus-4.6,TURKEY,S1901M,initialization,984,744,0.02352
2026-05-05T14:45:43.728466,qwen/qwen3.5-27b,TURKEY,S1901M,initialization,868,2231,0.00364962
2026-05-05T14:45:48.061302,google/gemma-4-31b-it,TURKEY,S1901M,initialization,861,606,0.00034221
2026-05-05T14:45:53.311174,qwen/qwen3.6-plus,TURKEY,S1901M,initialization,850,2069,0.0043108
2026-05-05T14:45:56.385150,openai/gpt-oss-120b,TURKEY,S1901M,negotiation,2033,280,0.00047295
2026-05-05T14:46:00.552495,google/gemini-2.5-flash-lite,TURKEY,S1901M,negotiation,1900,1874,0.0009396
2026-05-05T14:46:10.741892,google/gemma-4-31b-it,TURKEY,S1901M,negotiation,1907,886,0.00062138
2026-05-05T14:46:14.536829,anthropic/claude-opus-4.6,TURKEY,S1901M,negotiation,2348,874,0.03359
2026-05-05T14:46:14.797033,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation,2042,1243,0.0010068
2026-05-05T14:46:40.342912,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation,2191,2425,0.005440825
2026-05-05T14:47:14.775578,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation,2191,3860,0.00892917
2026-05-05T14:47:17.845549,openai/gpt-oss-120b,TURKEY,S1901M,negotiation,2732,378,0.0004622
2026-05-05T14:47:46.993414,anthropic/claude-opus-4.6,TURKEY,S1901M,negotiation,3274,1368,0.05057
2026-05-05T14:48:00.338157,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation,2906,2456,0.00573365
2026-05-05T14:48:02.679925,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation,2819,3694,0.00238875
2026-05-05T14:48:29.497865,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation,2759,4414,0.0114213
2026-05-05T14:49:18.219405,google/gemini-2.5-flash-lite,TURKEY,S1901M,negotiation,0,0,0.0
2026-05-05T14:50:18.408778,google/gemma-4-31b-it,TURKEY,S1901M,negotiation,2547,1190,0.00078331
2026-05-05T14:50:25.026942,google/gemini-2.5-flash-lite,TURKEY,S1901M,negotiation_diary_raw,1916,1858,0.0009348
2026-05-05T14:50:36.899857,openai/gpt-oss-120b,TURKEY,S1901M,negotiation_diary_raw,2311,658,0.000215149
2026-05-05T14:50:44.893745,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation_diary_raw,2040,2410,0.0041574
2026-05-05T14:50:50.939734,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation_diary_raw,2349,2100,0.00149775
2026-05-05T14:51:06.481182,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation_diary_raw,2423,2505,0.005672225
2026-05-05T14:51:06.545268,anthropic/claude-opus-4.6,TURKEY,S1901M,negotiation_diary_raw,3088,2438,0.07639
2026-05-05T14:51:14.539745,google/gemma-4-31b-it,TURKEY,S1901M,negotiation_diary_raw,1993,1145,0.00069419
2026-05-05T14:51:21.880599,google/gemini-2.5-flash-lite,TURKEY,S1901M,order,2574,2124,0.001107
2026-05-05T14:51:26.143154,openai/gpt-oss-120b,TURKEY,S1901M,order,2644,149,0.000129936
2026-05-05T14:51:28.758635,x-ai/grok-4.1-fast,TURKEY,S1901M,order,2651,900,0.00095815
2026-05-05T14:51:38.504245,anthropic/claude-opus-4.6,TURKEY,S1901M,order,3273,1051,0.04264
2026-05-05T14:51:40.214625,google/gemma-4-31b-it,TURKEY,S1901M,order,2498,869,0.00069732
2026-05-05T14:51:40.520760,qwen/qwen3.5-27b,TURKEY,S1901M,order,2764,2457,0.0043719
2026-05-05T14:51:53.902192,qwen/qwen3.6-plus,TURKEY,S1901M,order,2867,2064,0.004956575
2026-05-05T14:51:55.792790,openai/gpt-oss-120b,TURKEY,S1901M,phase_result_diary,1474,217,0.0003513
2026-05-05T14:51:59.704743,google/gemini-2.5-flash-lite,TURKEY,S1901M,phase_result_diary,1470,1560,0.000771
2026-05-05T14:52:06.368506,google/gemma-4-31b-it,TURKEY,S1901M,phase_result_diary,1361,578,0.00042174
2026-05-05T14:52:10.429053,x-ai/grok-4.1-fast,TURKEY,S1901M,phase_result_diary,1518,951,0.00075705
2026-05-05T14:52:17.385201,anthropic/claude-opus-4.6,TURKEY,S1901M,phase_result_diary,1899,929,0.03272
2026-05-05T14:52:31.749980,qwen/qwen3.6-plus,TURKEY,S1901M,phase_result_diary,1506,2050,0.00448695
2026-05-05T14:53:33.581129,qwen/qwen3.5-27b,TURKEY,S1901M,phase_result_diary,1414,5918,0.0146274
2026-05-05T14:53:43.968759,google/gemini-2.5-flash-lite,TURKEY,F1901M,negotiation,2944,1929,0.001066
2026-05-05T14:53:45.008060,openai/gpt-oss-120b,TURKEY,F1901M,negotiation,2960,390,0.00018954
2026-05-05T14:54:11.392569,anthropic/claude-opus-4.6,TURKEY,F1901M,negotiation,3658,1537,0.056715
2026-05-05T14:54:19.578680,qwen/qwen3.6-plus,TURKEY,F1901M,negotiation,3142,2475,0.0058474
2026-05-05T14:54:38.786359,x-ai/grok-4.1-fast,TURKEY,F1901M,negotiation,3074,3864,0.00252475
2026-05-05T14:54:45.473113,qwen/qwen3.5-27b,TURKEY,F1901M,negotiation,3019,4356,0.0113601
