timestamp,model,power,phase,response_type,input_tokens,output_tokens,cost_usd
2026-04-30T09:34:26.984127,openai/gpt-oss-120b,TURKEY,S1901M,initialization,874,279,8.7096e-05
2026-04-30T09:34:27.635812,google/gemini-2.5-flash-lite,TURKEY,S1901M,initialization,817,2597,0.0011205
2026-04-30T09:34:30.055136,x-ai/grok-4.1-fast,TURKEY,S1901M,initialization,933,520,0.00042455
2026-04-30T09:34:30.058993,anthropic/claude-haiku-4.5,TURKEY,S1901M,initialization,990,1249,0.007235
2026-04-30T09:35:01.018791,qwen/qwen3.6-plus,TURKEY,S1901M,initialization,866,2264,0.00469625
2026-04-30T09:35:20.288621,qwen/qwen3.5-27b,TURKEY,S1901M,initialization,869,4373,0.006991335
2026-04-30T09:36:51.224604,google/gemma-4-31b-it,TURKEY,S1901M,initialization,861,1266,0.00062694
2026-04-30T09:36:52.828682,openai/gpt-oss-120b,TURKEY,S1901M,negotiation,2016,269,0.00027828
2026-04-30T09:37:01.843062,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation,2045,1094,0.00093395
2026-04-30T09:37:02.358318,anthropic/claude-haiku-4.5,TURKEY,S1901M,negotiation,2367,1083,0.007782
2026-04-30T09:37:03.649194,google/gemini-2.5-flash-lite,TURKEY,S1901M,negotiation,1911,3836,0.0017255
2026-04-30T09:37:23.842599,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation,2186,1591,0.0038129
2026-04-30T09:37:34.924374,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation,2187,3012,0.00709641
2026-04-30T09:38:14.673848,google/gemma-4-31b-it,TURKEY,S1901M,negotiation,1921,807,0.00059174
2026-04-30T09:38:17.213609,openai/gpt-oss-120b,TURKEY,S1901M,negotiation,2622,320,0.000584892
2026-04-30T09:38:27.143002,anthropic/claude-haiku-4.5,TURKEY,S1901M,negotiation,3008,843,0.007223
2026-04-30T09:38:52.838125,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation,2654,3553,0.0022842
2026-04-30T09:39:05.645853,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation,2785,2611,0.005996575
2026-04-30T09:39:53.972635,google/gemma-4-31b-it,TURKEY,S1901M,negotiation,2400,964,0.00067832
2026-04-30T09:40:25.134623,google/gemini-2.5-flash-lite,TURKEY,S1901M,negotiation,0,0,0.0
2026-04-30T09:40:50.023396,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation,2826,5452,0.0139326
2026-04-30T09:40:53.269913,openai/gpt-oss-120b,TURKEY,S1901M,negotiation_diary_raw,1930,814,0.00046674
2026-04-30T09:41:10.890785,anthropic/claude-haiku-4.5,TURKEY,S1901M,negotiation_diary_raw,2395,2451,0.01465
2026-04-30T09:41:11.443591,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation_diary_raw,2027,2298,0.00153235
2026-04-30T09:41:31.588914,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation_diary_raw,1960,2842,0.0074088
2026-04-30T09:41:54.774256,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation_diary_raw,1991,3439,0.007353125
2026-04-30T09:42:39.199636,google/gemma-4-31b-it,TURKEY,S1901M,negotiation_diary_raw,1629,1014,0.00059709
2026-04-30T09:42:59.254512,google/gemini-2.5-flash-lite,TURKEY,S1901M,negotiation_diary_raw,0,0,0.0
2026-04-30T09:43:11.707656,openai/gpt-oss-120b,TURKEY,S1901M,order,2703,395,0.00046385
2026-04-30T09:43:13.483962,google/gemini-2.5-flash-lite,TURKEY,S1901M,order,2292,4660,0.0020932
2026-04-30T09:43:18.693607,anthropic/claude-haiku-4.5,TURKEY,S1901M,order,3185,2091,0.01364
2026-04-30T09:43:22.446468,qwen/qwen3.6-plus,TURKEY,S1901M,order,2841,1194,0.003251625
2026-04-30T09:43:54.219496,qwen/qwen3.5-27b,TURKEY,S1901M,order,2755,4441,0.007465185
2026-04-30T09:44:08.347608,x-ai/grok-4.1-fast,TURKEY,S1901M,order,2718,5529,0.003285
2026-04-30T09:44:46.070331,google/gemma-4-31b-it,TURKEY,S1901M,order,2485,1168,0.00076689
2026-04-30T09:44:49.176822,openai/gpt-oss-120b,TURKEY,S1901M,phase_result_diary,1546,311,0.000279
2026-04-30T09:44:53.586992,google/gemini-2.5-flash-lite,TURKEY,S1901M,phase_result_diary,1214,1816,0.0008478
2026-04-30T09:44:53.760707,x-ai/grok-4.1-fast,TURKEY,S1901M,phase_result_diary,1590,607,0.00059945
2026-04-30T09:45:00.297223,anthropic/claude-haiku-4.5,TURKEY,S1901M,phase_result_diary,1819,864,0.006139
2026-04-30T09:45:39.020112,qwen/qwen3.6-plus,TURKEY,S1901M,phase_result_diary,1481,2869,0.006075875
2026-04-30T09:45:59.674530,google/gemma-4-31b-it,TURKEY,S1901M,phase_result_diary,1379,945,0.00057106
2026-04-30T09:46:15.398644,qwen/qwen3.5-27b,TURKEY,S1901M,phase_result_diary,1406,5615,0.0138978
2026-04-30T09:46:18.545606,openai/gpt-oss-120b,TURKEY,F1901M,negotiation,3010,504,0.000752404
2026-04-30T09:46:32.913379,anthropic/claude-haiku-4.5,TURKEY,F1901M,negotiation,3257,1377,0.010142
2026-04-30T09:46:44.027528,x-ai/grok-4.1-fast,TURKEY,F1901M,negotiation,2997,2359,0.00175685
2026-04-30T09:46:56.032951,qwen/qwen3.5-27b,TURKEY,F1901M,negotiation,2825,2873,0.005032755
2026-04-30T09:47:09.462917,qwen/qwen3.6-plus,TURKEY,F1901M,negotiation,3104,2792,0.0064532
2026-04-30T09:47:59.784160,google/gemma-4-31b-it,TURKEY,F1901M,negotiation,2961,1299,0.0012417
2026-04-30T09:48:17.890454,google/gemini-2.5-flash-lite,TURKEY,F1901M,negotiation,2646,3801,0.001785
2026-04-30T09:48:26.251794,openai/gpt-oss-120b,TURKEY,F1901M,negotiation,3816,301,0.000206014
2026-04-30T09:48:32.061464,x-ai/grok-4.1-fast,TURKEY,F1901M,negotiation,3788,1333,0.00140205
2026-04-30T09:48:37.188238,anthropic/claude-haiku-4.5,TURKEY,F1901M,negotiation,4256,1738,0.012946
2026-04-30T09:49:07.672464,google/gemma-4-31b-it,TURKEY,F1901M,negotiation,3469,907,0.00079563
2026-04-30T09:49:12.142705,qwen/qwen3.6-plus,TURKEY,F1901M,negotiation,3998,2915,0.0069836
2026-04-30T09:49:30.892253,qwen/qwen3.5-27b,TURKEY,F1901M,negotiation,3393,4481,0.0117723
2026-04-30T09:50:23.066405,google/gemini-2.5-flash-lite,TURKEY,F1901M,negotiation,3285,4344,0.0020661
2026-04-30T09:50:25.966571,openai/gpt-oss-120b,TURKEY,F1901M,negotiation_diary_raw,3129,784,0.00093975
2026-04-30T09:50:38.485100,x-ai/grok-4.1-fast,TURKEY,F1901M,negotiation_diary_raw,3182,1318,0.00127335
2026-04-30T09:50:38.909525,google/gemini-2.5-flash-lite,TURKEY,F1901M,negotiation_diary_raw,2393,3626,0.0016897
2026-04-30T09:50:51.234369,anthropic/claude-haiku-4.5,TURKEY,F1901M,negotiation_diary_raw,3890,2543,0.016605
2026-04-30T09:51:04.309314,qwen/qwen3.5-27b,TURKEY,F1901M,negotiation_diary_raw,2693,3855,0.006538935
2026-04-30T09:51:21.247666,qwen/qwen3.6-plus,TURKEY,F1901M,negotiation_diary_raw,3321,3134,0.007190625
2026-04-30T09:54:04.851883,google/gemma-4-31b-it,TURKEY,F1901M,negotiation_diary_raw,2463,1528,0.00095602
2026-04-30T09:54:13.327760,x-ai/grok-4.1-fast,TURKEY,F1901M,order,2719,623,0.00083325
2026-04-30T09:54:17.784896,google/gemini-2.5-flash-lite,TURKEY,F1901M,order,2615,4065,0.0018875
2026-04-30T09:54:22.374893,anthropic/claude-haiku-4.5,TURKEY,F1901M,order,3082,1715,0.011657
2026-04-30T09:54:30.118111,openai/gpt-oss-120b,TURKEY,F1901M,order,2818,882,0.000277482
2026-04-30T09:55:00.915731,qwen/qwen3.6-plus,TURKEY,F1901M,order,2912,2995,0.00678665
2026-04-30T09:55:04.117647,qwen/qwen3.5-27b,TURKEY,F1901M,order,2481,4410,0.007363395
2026-04-30T10:12:33.124273,google/gemma-4-31b-it,TURKEY,F1901M,order,2854,2601,0.00143996
2026-04-30T10:12:44.186976,google/gemini-2.5-flash-lite,TURKEY,F1901M,phase_result_diary,1581,4232,0.0018509
2026-04-30T10:12:45.456492,openai/gpt-oss-120b,TURKEY,F1901M,phase_result_diary,1937,439,0.000158953
2026-04-30T10:12:46.455833,x-ai/grok-4.1-fast,TURKEY,F1901M,phase_result_diary,2004,1161,0.00095925
