timestamp,model,power,phase,response_type,input_tokens,output_tokens,cost_usd
2026-04-21T19:58:06.856782,openai/gpt-oss-120b,TURKEY,S1901M,initialization,2037,316,0.000139483
2026-04-21T19:58:16.381080,anthropic/claude-haiku-4.5,TURKEY,S1901M,initialization,2355,1616,0.010435
2026-04-21T19:58:21.430687,x-ai/grok-4.1-fast,TURKEY,S1901M,initialization,2206,2157,0.00149765
2026-04-21T19:58:31.466902,google/gemma-4-31b-it,TURKEY,S1901M,initialization,2868,2066,0.0016066
2026-04-21T19:58:40.472875,qwen/qwen3.6-plus,TURKEY,S1901M,initialization,2064,2099,0.00476385
2026-04-21T19:58:49.108287,qwen/qwen3.5-27b,TURKEY,S1901M,initialization,2020,4300,0.0071019
2026-04-21T20:00:05.117028,google/gemini-2.5-flash-lite,TURKEY,S1901M,initialization,0,0,0.0
2026-04-21T20:00:13.230917,openai/gpt-oss-120b,TURKEY,S1901M,negotiation,3295,339,0.00058087
2026-04-21T20:00:16.381103,anthropic/claude-haiku-4.5,TURKEY,S1901M,negotiation,3743,931,0.008398
2026-04-21T20:00:16.850932,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation,3335,1093,0.00119145
2026-04-21T20:00:19.231997,google/gemini-2.5-flash-lite,TURKEY,S1901M,negotiation,2959,3750,0.0017959
2026-04-21T20:00:26.796081,google/gemma-4-31b-it,TURKEY,S1901M,negotiation,4048,1072,0.0009336
2026-04-21T20:00:48.800421,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation,3148,3575,0.0095244
2026-04-21T20:00:56.883093,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation,3401,2749,0.006465875
2026-04-21T20:01:00.459079,openai/gpt-oss-120b,TURKEY,S1901M,negotiation,4015,462,0.00087945
2026-04-21T20:01:08.564265,google/gemini-2.5-flash-lite,TURKEY,S1901M,negotiation,3825,3683,0.0018557
2026-04-21T20:01:11.195228,anthropic/claude-haiku-4.5,TURKEY,S1901M,negotiation,4664,1270,0.011014
2026-04-21T20:01:15.147043,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation,4011,1533,0.00154665
2026-04-21T20:01:36.083395,google/gemma-4-31b-it,TURKEY,S1901M,negotiation,4764,1522,0.00119768
2026-04-21T20:01:49.084002,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation,3791,4496,0.007753005
2026-04-21T20:02:05.888660,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation,4135,3753,0.008662225
2026-04-21T20:02:08.214858,openai/gpt-oss-120b,TURKEY,S1901M,negotiation_diary_raw,3633,653,0.00056205
2026-04-21T20:02:16.753062,google/gemini-2.5-flash-lite,TURKEY,S1901M,negotiation_diary_raw,3364,2936,0.0015108
2026-04-21T20:02:19.900636,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation_diary_raw,3443,1169,0.00125105
2026-04-21T20:02:27.272012,anthropic/claude-haiku-4.5,TURKEY,S1901M,negotiation_diary_raw,4093,2169,0.014938
2026-04-21T20:02:38.691659,google/gemma-4-31b-it,TURKEY,S1901M,negotiation_diary_raw,3985,1357,0.0011007
2026-04-21T20:02:50.806729,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation_diary_raw,3320,4217,0.00722592
2026-04-21T20:02:55.847422,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation_diary_raw,3379,2681,0.006326125
2026-04-21T20:03:00.813877,openai/gpt-oss-120b,TURKEY,S1901M,order,5100,272,0.00025058
2026-04-21T20:03:02.073967,x-ai/grok-4.1-fast,TURKEY,S1901M,order,5248,924,0.00148955
2026-04-21T20:03:08.177040,anthropic/claude-haiku-4.5,TURKEY,S1901M,order,6041,1350,0.012791
2026-04-21T20:03:29.632901,qwen/qwen3.6-plus,TURKEY,S1901M,order,5317,1800,0.005238025
2026-04-21T20:03:37.218273,google/gemma-4-31b-it,TURKEY,S1901M,order,6516,942,0.00128904
2026-04-21T20:03:51.390893,qwen/qwen3.5-27b,TURKEY,S1901M,order,4858,4605,0.00813111
2026-04-21T20:04:57.920534,google/gemini-2.5-flash-lite,TURKEY,S1901M,order,4688,4504,0.0022704
2026-04-21T20:05:02.853829,openai/gpt-oss-120b,TURKEY,S1901M,phase_result_diary,2638,275,0.000155132
2026-04-21T20:05:09.536175,anthropic/claude-haiku-4.5,TURKEY,S1901M,phase_result_diary,3255,954,0.008025
2026-04-21T20:05:10.297118,x-ai/grok-4.1-fast,TURKEY,S1901M,phase_result_diary,2811,1042,0.00106115
2026-04-21T20:05:13.146888,google/gemma-4-31b-it,TURKEY,S1901M,phase_result_diary,3399,885,0.00077817
2026-04-21T20:05:43.804414,qwen/qwen3.6-plus,TURKEY,S1901M,phase_result_diary,2761,2450,0.005674825
2026-04-21T20:05:52.749154,qwen/qwen3.5-27b,TURKEY,S1901M,phase_result_diary,2613,2589,0.0069975
2026-04-21T20:06:56.147420,google/gemini-2.5-flash-lite,TURKEY,S1901M,phase_result_diary,2498,2000,0.0010498
2026-04-21T20:07:08.066240,google/gemini-2.5-flash-lite,TURKEY,F1901M,negotiation,4078,3763,0.001913
2026-04-21T20:07:09.467757,anthropic/claude-haiku-4.5,TURKEY,F1901M,negotiation,5028,1185,0.010953
2026-04-21T20:07:14.490894,openai/gpt-oss-120b,TURKEY,F1901M,negotiation,4096,420,0.0003098
2026-04-21T20:07:28.763288,google/gemma-4-31b-it,TURKEY,F1901M,negotiation,4875,1411,0.0012469
2026-04-21T20:07:31.991812,x-ai/grok-4.1-fast,TURKEY,F1901M,negotiation,4067,2888,0.00223535
2026-04-21T20:07:40.292403,qwen/qwen3.5-27b,TURKEY,F1901M,negotiation,4210,3941,0.00696891
2026-04-21T20:07:56.287659,qwen/qwen3.6-plus,TURKEY,F1901M,negotiation,4430,3245,0.0077675
2026-04-21T20:08:07.065653,google/gemini-2.5-flash-lite,TURKEY,F1901M,negotiation,4802,3089,0.0017158
2026-04-21T20:08:07.976925,openai/gpt-oss-120b,TURKEY,F1901M,negotiation,4990,361,0.00033975
2026-04-21T20:08:15.373349,x-ai/grok-4.1-fast,TURKEY,F1901M,negotiation,5006,2595,0.00227665
2026-04-21T20:08:18.426322,anthropic/claude-haiku-4.5,TURKEY,F1901M,negotiation,6330,2086,0.01676
2026-04-21T20:08:22.679980,google/gemma-4-31b-it,TURKEY,F1901M,negotiation,5392,1662,0.00133252
