timestamp,model,power,phase,response_type,input_tokens,output_tokens,cost_usd
2026-04-30T14:30:53.607910,openai/gpt-oss-120b,TURKEY,S1901M,initialization,2221,353,0.0004685265
2026-04-30T14:30:56.136341,google/gemini-2.5-flash-lite,TURKEY,S1901M,initialization,2075,3039,0.0014231
2026-04-30T14:30:57.519924,anthropic/claude-haiku-4.5,TURKEY,S1901M,initialization,2830,1400,0.00983
2026-04-30T14:31:12.560914,x-ai/grok-4.1-fast,TURKEY,S1901M,initialization,2635,2225,0.0016164
2026-04-30T14:31:24.292777,qwen/qwen3.6-plus,TURKEY,S1901M,initialization,2313,2190,0.005022225
2026-04-30T14:31:26.916874,google/gemma-4-31b-it,TURKEY,S1901M,initialization,2131,763,0.00060354
2026-04-30T14:33:03.827497,qwen/qwen3.5-27b,TURKEY,S1901M,initialization,2132,23782,0.0577164
2026-04-30T14:33:17.416360,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation,3788,1196,0.00133355
2026-04-30T14:33:17.948611,anthropic/claude-haiku-4.5,TURKEY,S1901M,negotiation,4243,1368,0.011083
2026-04-30T14:33:20.012615,google/gemini-2.5-flash-lite,TURKEY,S1901M,negotiation,3155,4563,0.0021407
2026-04-30T14:33:31.118844,openai/gpt-oss-120b,TURKEY,S1901M,negotiation,3462,872,0.0003911
2026-04-30T14:33:56.998077,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation,3250,3884,0.0102966
2026-04-30T14:35:24.176693,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation,3650,3749,0.0084968
2026-04-30T14:38:45.675415,google/gemma-4-31b-it,TURKEY,S1901M,negotiation,3310,1491,0.0010598
2026-04-30T14:38:53.872727,openai/gpt-oss-120b,TURKEY,S1901M,negotiation,4238,323,0.000226652
2026-04-30T14:39:01.681097,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation,4426,1011,0.00136865
2026-04-30T14:39:05.981247,anthropic/claude-haiku-4.5,TURKEY,S1901M,negotiation,5085,1907,0.01462
2026-04-30T14:39:23.957167,google/gemma-4-31b-it,TURKEY,S1901M,negotiation,4139,1738,0.00127466
2026-04-30T14:39:42.514481,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation,3792,4397,0.00759876
2026-04-30T14:39:52.889199,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation,4524,3626,0.008541
2026-04-30T14:41:06.635550,google/gemini-2.5-flash-lite,TURKEY,S1901M,negotiation,0,0,0.0
2026-04-30T14:41:20.367078,x-ai/grok-4.1-fast,TURKEY,S1901M,negotiation_diary_raw,4123,1559,0.001581
2026-04-30T14:41:28.463033,anthropic/claude-haiku-4.5,TURKEY,S1901M,negotiation_diary_raw,4619,2401,0.016624
2026-04-30T14:41:32.036660,openai/gpt-oss-120b,TURKEY,S1901M,negotiation_diary_raw,3797,1076,0.000352523
2026-04-30T14:41:32.526808,google/gemini-2.5-flash-lite,TURKEY,S1901M,negotiation_diary_raw,3088,4361,0.0020532
2026-04-30T14:41:49.065899,qwen/qwen3.5-27b,TURKEY,S1901M,negotiation_diary_raw,3168,3551,0.0094728
2026-04-30T14:41:55.475024,google/gemma-4-31b-it,TURKEY,S1901M,negotiation_diary_raw,3695,1457,0.0011001
2026-04-30T14:42:09.341222,qwen/qwen3.6-plus,TURKEY,S1901M,negotiation_diary_raw,3862,3415,0.0079144
2026-04-30T14:42:17.875585,openai/gpt-oss-120b,TURKEY,S1901M,order,5501,239,0.000259949
2026-04-30T14:42:22.705398,google/gemini-2.5-flash-lite,TURKEY,S1901M,order,5081,4398,0.0022673
2026-04-30T14:42:24.682648,x-ai/grok-4.1-fast,TURKEY,S1901M,order,6187,947,0.0016878
2026-04-30T14:42:30.426629,qwen/qwen3.6-plus,TURKEY,S1901M,order,5865,1034,0.003922425
2026-04-30T14:42:35.599095,anthropic/claude-haiku-4.5,TURKEY,S1901M,order,7188,2530,0.019838
2026-04-30T14:43:36.774905,qwen/qwen3.5-27b,TURKEY,S1901M,order,5124,6850,0.01617948
2026-04-30T14:43:48.920673,google/gemma-4-31b-it,TURKEY,S1901M,order,5047,1003,0.00110778
2026-04-30T14:43:52.706750,openai/gpt-oss-120b,TURKEY,S1901M,phase_result_diary,2856,492,0.00043416
2026-04-30T14:43:55.524750,x-ai/grok-4.1-fast,TURKEY,S1901M,phase_result_diary,3314,730,0.0010047
2026-04-30T14:43:56.773338,google/gemini-2.5-flash-lite,TURKEY,S1901M,phase_result_diary,2708,2107,0.0011136
2026-04-30T14:44:02.732821,anthropic/claude-haiku-4.5,TURKEY,S1901M,phase_result_diary,3902,793,0.007867
2026-04-30T14:44:22.861388,google/gemma-4-31b-it,TURKEY,S1901M,phase_result_diary,2725,922,0.001006
2026-04-30T14:44:47.344790,qwen/qwen3.6-plus,TURKEY,S1901M,phase_result_diary,3056,3162,0.0071591
2026-04-30T14:45:06.944549,qwen/qwen3.5-27b,TURKEY,S1901M,phase_result_diary,2729,6601,0.0166611
2026-04-30T14:45:15.506119,openai/gpt-oss-120b,TURKEY,F1901M,negotiation,4392,325,0.000233038
2026-04-30T14:45:21.551071,google/gemini-2.5-flash-lite,TURKEY,F1901M,negotiation,4203,4540,0.0022363
2026-04-30T14:45:26.684659,x-ai/grok-4.1-fast,TURKEY,F1901M,negotiation,4838,1989,0.00194005
2026-04-30T14:46:00.762637,anthropic/claude-haiku-4.5,TURKEY,F1901M,negotiation,5750,2068,0.01609
2026-04-30T14:46:12.926989,qwen/qwen3.6-plus,TURKEY,F1901M,negotiation,4707,3513,0.008380125
2026-04-30T14:46:34.179848,qwen/qwen3.5-27b,TURKEY,F1901M,negotiation,4328,3769,0.010344
2026-04-30T14:51:08.371060,google/gemma-4-31b-it,TURKEY,F1901M,negotiation,4212,1530,0.00112896
2026-04-30T14:51:11.070194,openai/gpt-oss-120b,TURKEY,F1901M,negotiation,5370,629,0.0011829
2026-04-30T14:51:22.654840,google/gemini-2.5-flash-lite,TURKEY,F1901M,negotiation,4826,3964,0.0020682
2026-04-30T14:51:23.497465,qwen/qwen3.5-27b,TURKEY,F1901M,negotiation,4933,1124,0.002715375
2026-04-30T14:51:31.490030,anthropic/claude-haiku-4.5,TURKEY,F1901M,negotiation,6895,2049,0.01714
2026-04-30T14:51:34.609811,x-ai/grok-4.1-fast,TURKEY,F1901M,negotiation,5941,2245,0.00228865
2026-04-30T14:51:43.990538,google/gemma-4-31b-it,TURKEY,F1901M,negotiation,5153,1087,0.00115622
2026-04-30T14:51:52.876732,qwen/qwen3.6-plus,TURKEY,F1901M,negotiation,5689,2289,0.006312475
2026-04-30T14:51:57.370055,openai/gpt-oss-120b,TURKEY,F1901M,negotiation_diary_raw,4666,889,0.0012333
2026-04-30T14:52:08.143820,x-ai/grok-4.1-fast,TURKEY,F1901M,negotiation_diary_raw,5229,1782,0.00191475
2026-04-30T14:52:08.901860,google/gemini-2.5-flash-lite,TURKEY,F1901M,negotiation_diary_raw,3768,4485,0.0021708
2026-04-30T14:52:24.765196,google/gemma-4-31b-it,TURKEY,F1901M,negotiation_diary_raw,4328,1530,0.00114404
2026-04-30T14:52:26.937220,anthropic/claude-haiku-4.5,TURKEY,F1901M,negotiation_diary_raw,6279,3326,0.022909
2026-04-30T14:52:53.324211,qwen/qwen3.5-27b,TURKEY,F1901M,negotiation_diary_raw,4000,4454,0.00772824
2026-04-30T14:52:54.050452,qwen/qwen3.6-plus,TURKEY,F1901M,negotiation_diary_raw,4952,3031,0.00751985
2026-04-30T14:53:01.753556,openai/gpt-oss-120b,TURKEY,F1901M,order,5553,456,0.0007377
2026-04-30T14:53:09.346196,google/gemini-2.5-flash-lite,TURKEY,F1901M,order,5352,4620,0.0023832
